SalesID,SalePrice
6275886,63152.88728
6267903,63238.4855
6272142,58098.49265
6279139,62306.00735
6264634,69139.45001
6272627,50441.58906
6280638,75192.25331
6260200,42945.97535
1223152,77003.66507
6273939,28184.45567
1224269,76729.06609
6266256,51461.62097
6277614,33689.43406
6301522,20601.17687
1224959,71483.73692
6267534,19226.12392
6272299,55531.17109
6278590,15689.12277
6279136,62306.00735
6274386,17048.65392
6279323,68043.16813
1224511,37911.98325
6278976,19395.90042
6272713,108830.2231
6279831,72977.51113
6263465,41762.62717
6272515,83338.89624
6279832,73968.02588
1224389,77003.66507
6274942,44436.02191
6276373,27337.35309
1224258,70457.09515
6272290,51809.50436
6272710,108830.2231
6261905,29018.35405
6275283,84270.60723
6269908,29601.12792
6276413,25003.22942
6269780,68706.40724
6276536,27581.61206
1224515,27519.48123
6262662,27480.70711
6279647,36186.39495
6266050,17737.96457
6275988,19264.81031
1225127,73906.352
6276991,51413.32515
6301745,31943.68545
6260539,33557.09094
6275926,15037.63131
6280856,43767.74434
6266965,43861.89325
1224526,21123.60211
6273950,31022.95257
6282775,16075.20183
6267110,35962.30781
6270931,73162.33935
6264818,20094.20542
6273187,90819.97377
6279889,20903.01484
6269553,41983.63997
6279286,55185.00503
6277301,31940.73075
6270911,22226.88149
6280827,38212.8138
6264638,69441.05212
6260896,49278.22648
6279073,62875.88652
6266269,49335.81887
6268329,44936.6332
1224530,58230.28541
6276581,28184.45567
6274395,19334.09711
6262395,85060.07938
6273172,83940.51107
6275694,82182.0965
6269983,14434.45367
1224270,27626.5423
6264603,58004.62574
6264625,65307.78147
6268691,17764.95366
6280805,39356.8145
6265525,61625.6186
6272712,108830.2231
6272682,77173.1899
6262936,39872.37391
6265743,42274.59377
6277579,28223.23721
6277585,28495.44978
6266866,35940.5303
6280631,75192.25331
6261962,35303.48317
6276372,22724.50492
6264381,59773.72801
6304172,47804.49961
1226194,22715.72911
1224267,83338.89624
6263558,47535.61767
1224516,71716.1457
6274921,48045.51895
6263570,75868.01049
6273967,56859.85311
6271170,32732.34375
1224503,26861.05889
6272506,83338.89624
1227069,23683.6301
6270842,51313.13212
1224264,90922.56417
1224262,90922.56417
6271296,76897.75763
6276412,25342.59517
6276143,70481.58644
6274446,31694.76404
6269856,21017.17764
1223382,43570.34867
