SalesID,SalePrice
6275886,79874.25116
6267903,65550.5234
6272142,55246.15048
6279139,75388.97263
6264634,82081.47093
6272627,56248.42932
6280638,73207.42919
6260200,49225.33692
1223152,89081.99151
6273939,28805.52038
1224269,81630.37982
6266256,54751.30294
6277614,33636.02531
6301522,20504.63581
1224959,84970.69414
6267534,19793.62419
6272299,46502.8783
6278590,13827.14687
6279136,73076.86932
6274386,14840.86222
6279323,79888.43907
1224511,36105.19423
6278976,21089.22154
6272713,109808.1272
6279831,70872.08846
6263465,38516.16065
6272515,90148.52512
6279832,74080.00456
1224389,84487.94125
6274942,52846.05951
6276373,28549.65419
1224258,82998.17548
6272290,44033.73349
6272710,109808.1272
6261905,27172.3239
6275283,83619.1395
6269908,27344.89516
6276413,26623.26464
6269780,80686.24058
6276536,29369.71229
1224515,28116.05207
6262662,27809.35413
6279647,33260.84117
6266050,18250.83663
6275988,17806.75115
1225127,69985.8256
6276991,57827.66098
6301745,29985.78283
6260539,27203.60667
6275926,15960.92836
6280856,47243.48821
6266965,48437.63046
1224526,17606.20893
6273950,31329.01976
6282775,13995.6055
6267110,31427.11742
6270931,86153.08362
6264818,21679.515
6273187,85838.72453
6279889,19200.42091
6269553,41341.65694
6279286,69858.28422
6277301,31634.94851
6270911,20968.46397
6280827,39611.44749
6264638,80099.62664
6260896,55693.44441
6279073,71971.78902
6266269,59053.57772
6268329,47666.12249
1224530,71060.34368
6276581,29010.63023
6274395,17149.4654
6262395,95778.90717
6273172,84211.361
6275694,78158.56796
6269983,13696.64567
1224270,28378.14684
6264603,69306.73209
6264625,78835.62334
6268691,16361.63521
6280805,36346.1176
6265525,66956.09703
6272712,109808.1272
6272682,74281.94272
6262936,34262.3411
6265743,43470.20923
6277579,27840.43431
6277585,27013.51207
6266866,37627.90457
6280631,73207.42919
6261962,40784.52452
6276372,25387.44414
6264381,61137.96267
6304172,55081.26024
1226194,19762.6214
1224267,84153.54878
6263558,53964.23914
1224516,85210.61079
6274921,54749.99449
6263570,74011.32562
6273967,63527.50434
6271170,33882.82609
1224503,28175.87781
6272506,90148.52512
1227069,24708.27645
6270842,57135.19987
1224264,83031.71497
1224262,86091.24835
6271296,74457.17909
6276412,26880.22312
6276143,84506.91854
6274446,31371.28439
6269856,21840.99876
1223382,51525.03722
1223154,38461.00611
6275714,99313.17825
1545673,28860.80511
6273947,28702.32795
6264225,49354.81907
6274755,88946.17189
6279188,91969.02793
6276642,31378.84292
1560690,31552.0982
6277545,95403.57073
1224361,72267.96562
1227662,12317.69111
6277537,85772.1277
6272364,86944.80318
1560566,29290.63073
6273646,25521.84852
1223384,51525.03722
6272265,73970.58463
1224391,73689.41228
6274843,25416.21129
6304245,29011.40756
6261093,42919.8457
6265534,56604.10792
6269691,27321.55848
1226062,24469.07407
6274040,27837.39188
6276616,31036.11762
6324497,48239.02684
6269566,45116.12107
6274057,27430.99766
6271937,76261.75921
6267537,20307.62277
6264626,75970.69836
6272275,87278.61279
6270554,16827.20468
6274216,31521.44522
1224238,51420.64084
1225364,21975.71404
1223145,14568.93258
1223148,38117.08148
1226699,25649.81813
6267661,21798.4199
6268697,17825.57425
6265652,29765.32943
1223385,51525.03722
6264190,36456.63841
6272454,75259.01225
6324483,45369.06602
1223151,53221.18719
6263075,66495.41655
6275681,61983.49792
6271952,85386.31092
6261819,71725.27772
1223648,11429.36201
6269799,37096.37354
6265654,25488.89631
6276406,23613.05487
1227603,65681.19619
1224235,51624.80993
6270195,14967.69447
1560606,31552.0982
6276620,28906.70302
1560612,29066.30861
6264723,10288.45413
6264186,44461.44162
6269849,19904.10214
6267189,20732.85157
1223147,45160.01795
6278302,45614.37841
1226422,39501.05556
6264155,41041.84532
6270210,16883.05023
6324467,35994.48297
6262137,35502.11433
6276636,31378.84292
1560684,31552.0982
6272480,90148.52512
1223229,23862.5937
6279085,68684.10717
6304164,22662.83348
6276619,28310.70072
6274673,57928.21874
6274916,49186.13371
6274941,55731.76804
1223650,30911.16612
1560611,29066.30861
6276618,28906.70302
1560610,29066.30861
6268575,21844.06624
6264558,18846.79753
6263460,46275.18734
6269634,35173.77876
6260561,33902.28342
1226942,17291.90444
6261086,39865.06088
6273964,59348.55392
6268750,81895.57395
1224234,51624.80993
6273968,61649.89967
6264517,49308.45596
6277275,79480.93318
6262822,31430.68137
6278981,20374.46452
6274955,55158.58477
6256301,10616.25578
1224236,52704.03411
1223150,51647.73431
6281003,51025.72904
6271285,68493.05884
6265522,54935.39068
6274649,48706.5721
6269624,41080.83999
6277869,84646.85108
6276621,28310.70072
6274643,44200.10967
6262824,31007.37744
6274041,26732.6215
6266724,28027.03491
6272547,100588.6546
6266265,55163.52927
1560613,29066.30861
6276659,32769.79623
6261836,37843.18326
6270211,16883.05023
6275703,88764.61708
6275718,99313.17825
6263344,24112.6798
6262170,42621.62851
6261834,43546.21336
6264607,68657.12654
6264608,76987.79663
6274885,46358.26412
6279266,57120.74727
6277011,86049.84384
1223383,48844.30947
6279246,52376.90084
6278298,39713.3311
1223149,50452.21271
6279245,50343.51021
6275705,99313.17825
6276589,30002.32158
6274397,19238.88284
6279991,36389.27023
6271278,67780.13837
6276617,31036.11762
6266935,41392.78263
6277311,50289.85701
6274946,57207.24841
6262100,66430.80537
6271519,24321.1794
6279990,36389.27023
6279664,46401.90471
6263454,43436.91106
6260800,39159.63879
6272434,75674.54769
6274831,26680.22779
6260684,24828.66945
6263125,29135.02119
6276667,32611.40627
6275722,104684.8509
6269593,23987.48494
6271069,22288.44991
1223069,46755.11405
6260700,26714.4432
6270202,15666.56186
6268585,29524.84783
6270187,17689.5681
6279059,70374.87073
1223079,66971.46457
1223080,66123.94573
6272224,62887.79805
6272223,63177.59837
1223078,66721.39748
1225088,66721.39748
6301663,32679.11317
6304533,39439.98705
1226743,16894.45998
6279242,43879.43802
1223081,66371.77362
6269569,43926.80862
6266949,46970.51796
1223075,13496.03774
6267292,17086.99874
6269572,42884.17448
1223077,11586.24302
1223073,38836.20529
1224731,22656.30471
1223076,52223.47566
6270186,14886.00992
6261008,25851.88477
6270180,15618.16667
6260708,26668.623
6267384,13881.08644
6266201,37400.59684
6272244,70458.98966
6275654,99313.17825
6278794,92648.91841
1223440,17064.44198
6275610,91155.23178
6260691,23502.13334
1223003,93171.20045
1223468,45955.87384
1224356,53700.50336
6272369,88815.52694
1223518,44916.6737
1223634,60150.88857
6275602,90654.69058
6280911,97100.97743
6264003,14207.18258
6263542,40727.11484
6264688,47473.12311
6262818,30182.77038
6267179,18011.48946
6264617,78835.62334
6262952,46481.64955
6260926,28772.4932
1226836,51783.21882
6303595,54051.61934
6271336,32247.94623
6262166,36303.01426
6272297,56982.63798
6267192,20965.7228
6278648,96987.00307
6267084,20851.3122
6265819,15519.40197
6273855,83599.83728
6279113,80031.85601
6266072,24226.28687
6271381,49348.93189
6263040,60646.86394
1223489,22909.94617
1225586,22592.55888
6277276,68815.53209
1227618,32150.33984
6279712,58056.43709
6278196,86077.0891
6274021,24892.52311
6279905,17002.76905
6272278,87278.61279
6264856,19924.03365
1224933,32313.19183
6264272,41666.09448
1226087,30834.14004
6269286,27228.50395
6272658,16738.93312
6280811,42190.12821
6276439,26721.49658
6274952,59965.33636
1225107,86948.76975
6270375,30672.69266
6280839,49507.19369
6264486,52631.74591
6272373,87424.86059
6264216,49489.96118
6275813,71840.25476
6266971,47986.17084
6265497,53059.68747
6267449,27339.4196
1225095,60210.78808
6276586,27345.46821
6279803,52047.827
1225109,80230.17281
1225036,51185.25854
6279644,41728.73481
6272590,56893.23704
6279312,15939.01082
6270203,16138.02651
6272564,123806.5524
6277268,27858.71604
1224357,52025.67958
6272288,51244.87234
6262113,55274.95421
6267082,20893.24663
6272136,58319.57778
6275485,54481.29798
6260967,18123.08103
6275556,19207.09106
6277901,39488.69661
6280584,38645.22845
6278952,19591.58438
6277573,27531.83002
6276680,42083.59942
6271291,74457.17909
6279895,14087.13762
6276555,29290.63073
6265574,61764.26125
6271643,63586.75779
1225823,44622.77449
6279753,12155.89096
6276310,86597.4438
1226677,13094.19807
6271652,55104.00641
6268117,34057.15602
6267894,67279.45391
1560008,29054.86684
6276433,26623.26464
1226048,48160.09878
6280583,37670.56721
6266525,47741.54014
1418358,56270.76006
6277262,26387.53461
6272573,123806.5524
6266584,43225.66489
6266268,56270.76006
6272139,54565.91052
6271866,87854.18247
6270224,16574.04422
1223479,18493.52267
6267820,58582.28107
6263338,74327.52601
1225038,81210.90934
1225035,83859.44395
1223558,29671.57793
6272979,77288.69237
6262963,72988.27262
6269570,48947.68523
6261097,40876.90646
6263321,68178.8424
6263482,67813.21911
6260948,26097.9577
6264208,51063.14041
6272571,123806.5524
6269458,20999.09774
6266001,14482.34803
6268737,81986.29436
6264800,19483.9037
6279142,90123.59762
6274607,80366.15778
6270229,21260.52787
6260640,21528.32219
6291853,20049.49861
6272570,123806.5524
6266087,20512.36645
6267283,17001.33385
6277512,60750.489
6271366,28514.14248
6272569,122374.0407
6272368,90646.27158
1225085,92169.23983
6276423,27991.09338
6272473,80713.11479
6267881,67279.45391
1226485,78098.47747
6274606,76372.59864
6275930,16796.08119
6262086,62258.73826
6274061,28564.62961
6272245,70385.15572
6274997,61688.70076
6264784,22396.8851
6278568,12934.25417
6275616,91936.83702
6269999,16487.57577
6273854,83599.83728
6266320,12644.30737
6268332,48707.89978
6262069,60055.07682
6272137,53760.34584
6266031,37239.96883
1226046,78339.69577
6262106,61229.45481
6271416,80675.44643
6279081,62512.82143
6260083,14895.55724
1225131,16979.20376
6269987,16840.41915
6275717,99313.17825
6264659,97742.3035
6266877,41497.45318
1225034,48374.74507
