SalesID,SalePrice
6275886,79600.57115
6267903,67738.04887
6272142,53750.00644
6279139,86983.43724
6264634,83180.6296
6272627,58604.1498
6280638,69909.16342
6260200,61181.569
1223152,107122.9498
6273939,32221.79073
1224269,81258.72292
6266256,56994.9615
6277614,30998.80866
6301522,18681.49181
1224959,96589.97172
6267534,16553.11082
6272299,44349.55529
6278590,14909.05685
6279136,86204.81956
6274386,15970.3266
6279323,64068.19282
1224511,36922.03822
6278976,17498.53835
6272713,118166.4314
6279831,68506.42038
6263465,37847.95933
6272515,88880.2243
6279832,70634.4738
1224389,109803.6713
6274942,57324.50028
6276373,32219.85563
1224258,88792.13381
6272290,46103.41486
6272710,118166.4314
6261905,27579.50508
6275283,83854.28593
6269908,23930.85315
6276413,28443.95381
6269780,82890.95422
6276536,32458.55974
1224515,32397.18633
6262662,34791.55682
6279647,35762.75167
6266050,19574.57633
6275988,23415.58458
1225127,81705.71577
6276991,60395.66338
6301745,30072.71004
6260539,26904.93257
6275926,16093.71923
6280856,49137.41438
6266965,53523.12715
1224526,15581.34986
6273950,32619.87206
6282775,12360.10743
6267110,30585.37256
6270931,84220.33939
6264818,21223.54419
6273187,76811.86526
6279889,15818.69325
6269553,38883.89896
6279286,36741.52351
6277301,30390.53593
6270911,17310.00707
6280827,40310.50746
6264638,81877.13704
6260896,60813.94963
6279073,77272.51527
6266269,67150.27424
6268329,43331.48214
1224530,82471.1401
6276581,34306.46851
6274395,17083.15454
6262395,91722.95966
6273172,83425.72697
6275694,68139.48558
6269983,11820.308
1224270,32025.91529
6264603,79899.24769
6264625,81901.72118
6268691,12562.61775
6280805,39321.911
6265525,73124.42101
6272712,118166.4314
6272682,88451.6701
6262936,29700.58923
6265743,44192.04008
6277579,28234.87272
6277585,26296.17093
6266866,39625.3684
6280631,69909.16342
6261962,39413.73531
6276372,27130.09336
6264381,62315.76293
6304172,60650.95738
1226194,17814.9584
1224267,78939.18467
6263558,45241.52618
1224516,84953.53399
6274921,54860.94429
6263570,83534.10955
6273967,63590.67351
6271170,31089.71429
1224503,28942.11168
6272506,88880.2243
1227069,21181.37161
6270842,61963.81981
1224264,94897.21903
1224262,94064.85071
6271296,75727.66379
6276412,29250.37703
6276143,87839.43368
6274446,32906.214
6269856,20466.73636
1223382,72429.79984
1223154,31577.84624
6275714,106882.6667
1545673,27702.67622
6273947,29888.88655
6264225,42939.14111
6274755,94772.36019
